"PMID","AuthorN","AuthorForename","AuthorLastname","AuthorInitials","AuthorAffiliation"
35145126,2,"S W","Alemu","SW","Bundeswehr Institute of Radiobiology affiliated to the University of Ulm, Neuherbergstr. 11, 80937, Munich, Germany."
35145126,3,"A","Tichý","A","Department of Radiobiology, Faculty of Military Health Sciences in Hradec Kralove, University of Defence in Brno, Brno, Czech Republic."
35145126,4,"I","Sirak","I","Department of Oncology and Radiotherapy, University Hospital and Medical Faculty in Hradec Kralove, Hradec Králové, Czech Republic."
35145126,5,"M","Davidkova","M","Department of Radiation Dosimetry, Nuclear Physics Institute of the Czech Academy of Sciences, Prague, Czech Republic."
35145126,6,"M Markova","Stastna","MM","Institute for Hematology and Blood Transfusion, Hospital Na Bulovce, Prague, Czech Republic."
35145126,7,"G","Kultova","G","Department of Radiobiology, Faculty of Military Health Sciences in Hradec Kralove, University of Defence in Brno, Brno, Czech Republic."
35145126,8,"S","Schuele","S","Bundeswehr Institute of Radiobiology affiliated to the University of Ulm, Neuherbergstr. 11, 80937, Munich, Germany."
35145126,9,"T","Paunesku","T","Department of Radiation Oncology, Northwestern University, Chicago, IL, 60611, USA."
35145126,10,"G","Woloschak","G","Department of Radiation Oncology, Northwestern University, Chicago, IL, 60611, USA."
35145126,11,"S A","Ghandhi","SA","Center for Radiological Research, Columbia University Irving Medical Center, New York, NY, 10032, USA."
35145126,12,"S A","Amundson","SA","Center for Radiological Research, Columbia University Irving Medical Center, New York, NY, 10032, USA."
35145126,13,"M","Haimerl","M","Department of Radiology, University Hospital Regensburg, Regensburg, Germany."
35145126,14,"C","Stroszczynski","C","Department of Radiology, University Hospital Regensburg, Regensburg, Germany."
35145126,15,"M","Port","M","Bundeswehr Institute of Radiobiology affiliated to the University of Ulm, Neuherbergstr. 11, 80937, Munich, Germany."
35145126,16,"M","Abend","M","Bundeswehr Institute of Radiobiology affiliated to the University of Ulm, Neuherbergstr. 11, 80937, Munich, Germany."
35152368,1,"Swati","Agrawal","S","Division of Animal Genetics, ICAR-Indian Veterinary Research Institute, Izatnagar, Bareilly, UP, 243122, India."
35152368,2,"Subodh","Kumar","S","Division of Animal Genetics, ICAR-Indian Veterinary Research Institute, Izatnagar, Bareilly, UP, 243122, India. subkum@gmail.com."
35152368,3,"Rajni","Chaudhary","R","Division of Animal Genetics, ICAR-Indian Veterinary Research Institute, Izatnagar, Bareilly, UP, 243122, India."
35152368,4,"Anuj","Chauhan","A","Division of Animal Genetics, ICAR-Indian Veterinary Research Institute, Izatnagar, Bareilly, UP, 243122, India."
35152368,5,"Amit","Kumar","A","Division of Animal Genetics, ICAR-Indian Veterinary Research Institute, Izatnagar, Bareilly, UP, 243122, India."
35152368,6,"B","Sivamani","B","Division of Animal Genetics, ICAR-Indian Veterinary Research Institute, Izatnagar, Bareilly, UP, 243122, India."
35173763,1,"Dehai","Wu","D","Department of Hepatic Surgery, Key Laboratory of Hepatosplenic Surgery, Ministry of Education, The First Affiliated Hospital of Harbin Medical University, Harbin, China."
35173763,2,"Shuhang","Liang","S","Department of Hepatic Surgery, Key Laboratory of Hepatosplenic Surgery, Ministry of Education, The First Affiliated Hospital of Harbin Medical University, Harbin, China."
35173763,3,"Hongrui","Guo","H","Department of Hepatic Surgery, Key Laboratory of Hepatosplenic Surgery, Ministry of Education, The First Affiliated Hospital of Harbin Medical University, Harbin, China."
35173763,4,"Shugeng","Zhang","S","Department of Hepatic Surgery, Key Laboratory of Hepatosplenic Surgery, Ministry of Education, The First Affiliated Hospital of Harbin Medical University, Harbin, China."
35173763,5,"Guangchao","Yang","G","Department of Hepatic Surgery, Key Laboratory of Hepatosplenic Surgery, Ministry of Education, The First Affiliated Hospital of Harbin Medical University, Harbin, China."
35173763,6,"Yubin","Yuan","Y","Department of Hepatic Surgery, Key Laboratory of Hepatosplenic Surgery, Ministry of Education, The First Affiliated Hospital of Harbin Medical University, Harbin, China."
35173763,7,"Lianxin","Liu","L","Department of Hepatic Surgery, Key Laboratory of Hepatosplenic Surgery, Ministry of Education, The First Affiliated Hospital of Harbin Medical University, Harbin, China."
35199100,1,"Meisam","Naeimi Kararoudi","M","Nationwide Children's Hospital, Columbus, OH, United States."
35199100,2,"Alfahdah","Alsudayri","A","Nationwide Children's Hospital, Columbus, OH, United States."
35199100,3,"Cynthia L","Hill","CL","Nationwide Children's Hospital, Columbus, OH, United States."
35199100,4,"Ezgi","Elmas","E","Nationwide Children's Hospital, Columbus, OH, United States."
35199100,5,"Yasemin","Sezgin","Y","Nationwide Children's Hospital, Columbus, OH, United States."
35199100,6,"Aarohi","Thakkar","A","Nationwide Children's Hospital, Columbus, OH, United States."
35199100,7,"Mark E","Hester","ME","Nationwide Children's Hospital, Columbus, OH, United States."
35199100,8,"Daniel T","Malleske","DT","Nationwide Children's Hospital, Columbus, OH, United States."
35199100,9,"Dean A","Lee","DA","Nationwide Children's Hospital, Columbus, OH, United States."
35199100,10,"Matthew L","Neal","ML","Battelle Memorial Institute, Columbus, OH, United States."
35199100,11,"Mark R","Perry","MR","Battelle Memorial Institute, Columbus, OH, United States."
35199100,12,"Jill A","Harvilchuck","JA","Battelle Memorial Institute, Columbus, OH, United States."
35199100,13,"Susan D","Reynolds","SD","Nationwide Children's Hospital, Columbus, OH, United States."
35221677,1,"Md Bipul","Hossain","MB","Department of Information and Communication Engineering, Noakhali Science and Technology University, Noakhali, Bangladesh."
35221677,2,"Md Kobirul","Islam","MK","Department of Biotechnology and Genetic Engineering, Noakhali Science and Technology University, Noakhali, Bangladesh."
35221677,3,"Apurba","Adhikary","A","Department of Information and Communication Engineering, Noakhali Science and Technology University, Noakhali, Bangladesh."
35221677,4,"Abidur","Rahaman","A","Department of Information and Communication Engineering, Noakhali Science and Technology University, Noakhali, Bangladesh."
35221677,5,"Md Zahidul","Islam","MZ","Department of Information and Communication Technology, Islamic University, Kushtia, Bangladesh."
35298836,1,"Hemin","Jiang","H","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,2,"Yue","Li","Y","Department of Pediatrics, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,3,"Min","Shen","M","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,4,"Yucheng","Liang","Y","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,5,"Yu","Qian","Y","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,6,"Hao","Dai","H","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,7,"Kuanfeng","Xu","K","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,8,"Xinyu","Xu","X","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,9,"Hui","Lv","H","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,10,"Jie","Zhang","J","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,11,"Tao","Yang","T","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35298836,12,"Qi","Fu","Q","Department of Endocrinology and Metabolism, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China."
35299174,1,"Tatsuhiro","Shibata","T","Laboratory of Molecular Medicine, The Institute of Medical Science, The University of Tokyo."
35321689,1,"Ming","Sun","M","Department of Urology, Shengjing Hospital of China Medical University, NO. 36 Sanhao Street, Heping District, Shenyang City, 110004, Liaoning Province Shenyang, China."
35321689,2,"Xuefeng","Liu","X","Department of Urology, Shengjing Hospital of China Medical University, NO. 36 Sanhao Street, Heping District, Shenyang City, 110004, Liaoning Province Shenyang, China. smandwhy@163.com."
35321689,3,"Wenyan","Zhao","W","Department of General Surgery, Shengjing Hospital of China Medical University, Shenyang, 110004, China."
35321689,4,"Bin","Zhang","B","Department of Urology, Shengjing Hospital of China Medical University, NO. 36 Sanhao Street, Heping District, Shenyang City, 110004, Liaoning Province Shenyang, China."
35321689,5,"Peng","Deng","P","Department of Surgical Oncology and General Surgery, Key Laboratory of Precision Diagnosis and Treatment of Gastrointestinal Tumors, Ministry of Education, The First Affiliated Hospital of China Medical University, Shenyang, 110001, China."
35343934,1,"Chenzhi","Zhang","C","Departments of Colorectal Surgery."
35343934,2,"Dandan","Li","D","Biological Therapy Center."
35343934,3,"Binyi","Xiao","B","Departments of Colorectal Surgery."
35343934,4,"Chi","Zhou","C","Departments of Colorectal Surgery."
35343934,5,"Wu","Jiang","W","Departments of Colorectal Surgery."
35343934,6,"Jinghua","Tang","J","Departments of Colorectal Surgery."
35343934,7,"Yuan","Li","Y","Departments of Colorectal Surgery."
35343934,8,"Rongxin","Zhang","R","Departments of Colorectal Surgery."
35343934,9,"Kai","Han","K","Departments of Colorectal Surgery."
35343934,10,"Zhenlin","Hou","Z","Departments of Colorectal Surgery."
35343934,11,"Linjie","Zhang","L","Departments of Colorectal Surgery."
35343934,12,"Qiaoqi","Sui","Q","Departments of Colorectal Surgery."
35343934,13,"Leen","Liao","L","Departments of Colorectal Surgery."
35343934,14,"Zhizhong","Pan","Z","Departments of Colorectal Surgery."
35343934,15,"Xiaoshi","Zhang","X","Biological Therapy Center."
35343934,16,"Peirong","Ding","P","Departments of Colorectal Surgery."
35368100,1,"Huijuan","Lv","H","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,2,"Yue","Fei","Y","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,3,"Wei","Li","W","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,4,"Yi","Wang","Y","State Key Laboratory of Experimental Hematology, National Clinical Research Center for Blood Diseases, Haihe Laboratory of Cell Ecosystem, Institute of Hematology & Blood Diseases Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College, Tianjin, China."
35368100,5,"Jinni","Wang","J","State Key Laboratory of Oncology in South China, Collaborative Innovation Center of Cancer Medicine, Sun Yat-sen University Cancer Center, Guangzhou, China."
35368100,6,"Jin","He","J","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,7,"Xianming","Liu","X","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,8,"Lanfang","Li","L","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,9,"Lihua","Qiu","L","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,10,"Zhengzi","Qian","Z","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,11,"Shiyong","Zhou","S","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,12,"Bin","Meng","B","Department of Pathology, Tianjin Medical University Cancer Institute and Hospital, Tianjin, China."
35368100,13,"Qiongli","Zhai","Q","Department of Pathology, Tianjin Medical University Cancer Institute and Hospital, Tianjin, China."
35368100,14,"Xiubao","Ren","X","Department of Immunology/Biotherapy, Tianjin Medical University Cancer Institute and Hospital, Tianjin, China."
35368100,15,"Dehui","Zou","D","State Key Laboratory of Experimental Hematology, National Clinical Research Center for Blood Diseases, Haihe Laboratory of Cell Ecosystem, Institute of Hematology & Blood Diseases Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College, Tianjin, China."
35368100,16,"Qingqing","Cai","Q","State Key Laboratory of Oncology in South China, Collaborative Innovation Center of Cancer Medicine, Sun Yat-sen University Cancer Center, Guangzhou, China."
35368100,17,"Xianhuo","Wang","X","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
35368100,18,"Huilai","Zhang","H","Department of Lymphoma, Tianjin Medical University Cancer Institute and Hospital, National Clinical Research Center for Cancer, Key Laboratory of Cancer Prevention and Therapy, Tianjin's Clinical Research Center for Cancer, Sino-US Center for Lymphoma and Leukemia Research, Tianjin, China."
